Lateness,Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
-2142.1184,148.64207,1.1823799E+09,16,3,1.9,4.92,150,15,3,2036
-2150.2222,149.56282,1.1789836E+09,12,1,3.02,7.03,205,20,4,2733
-2122.0117,150.65605,1.2042911E+09,10,2,3.28,9.04,149,15,3,1491
-2120.0115,151.58467,1.2312397E+09,10,2,4.41,10.76,257,25,5,3766
-2102.753,156.07573,1.2170708E+09,11,3,4.95,12.49,147,15,3,1987
-2102.753,158.2372,1.2589605E+09,13,2,4.49,10.88,150,15,3,2241
-2092.4255,159.37839,1.260155E+09,10,2,3.82,8.46,214,20,4,3087
-2092.4255,158.93106,1.2572868E+09,11,1,3.34,8.27,203,20,4,2135
-2079.6562,158.90862,1.3108296E+09,12,3,3.59,8.52,296,30,6,3865
-2050.35,166.82666,1.3794221E+09,13,0,5.51,11.28,201,20,4,2899
-2069.7114,169.42671,1.3641622E+09,10,0,2.22,5.05,148,15,3,1537
-2048.111,167.73691,1.3623977E+09,7,1,0.93,2.37,202,20,4,2575
-2037.8455,166.4975,1.3302993E+09,6,0,1.22,2.9,143,15,3,2041
-2036.4685,164.44264,1.3349076E+09,7,2,1.65,3.62,196,20,4,1964
-2048.1052,163.08794,1.3070811E+09,5,0,1.77,3.49,157,15,3,2163
-2048.1052,160.72433,1.3080974E+09,6,1,0.42,1.03,150,15,3,1610
-2055.3103,160.83667,1.2938168E+09,5,1,1.88,4.06,148,15,3,1628
-2050.1948,162.20085,1.3393737E+09,6,3,3.98,9.77,186,20,4,2443
-2050.1948,164.96526,1.3462813E+09,7,1,3.75,8.99,194,20,4,2264
-2043.1405,166.14145,1.3204421E+09,6,0,1.96,5.54,151,15,3,1736
-2036.705,166.70525,1.3544412E+09,7,2,2.73,6.26,301,30,6,4379
-2036.705,169.50285,1.3634839E+09,9,2,3.91,8.72,157,15,3,1754
-2029.0161,170.20241,1.4322374E+09,11,4,4.43,10.12,202,20,4,2260
-2028.373,175.46178,1.4628024E+09,13,4,4.98,11.33,307,30,6,4162
-2002.938,184.16943,1.5677407E+09,13,0,5.88,12.48,456,45,9,6456
-2014.252,188.3268,1.5769795E+09,13,2,5.8,12.8,198,20,4,2514
-1992.3234,190.30122,1.5677573E+09,13,2,4.38,10.28,195,20,4,2724
-1963.1825,191.97989,1.594749E+09,11,2,3.51,9.06,251,25,5,3204
-1952.4749,192.82683,1.635485E+09,11,2,4.07,10.41,300,30,6,3393
-1960.3475,196.5186,1.6689344E+09,10,1,5.06,12.41,194,20,4,2208
-1955.4929,200.66626,1.6962822E+09,12,3,4.69,11.91,151,15,3,2131
-1959.8611,203.32805,1.7651818E+09,13,3,4.91,12.15,249,25,5,3508
-1956.4276,208.42479,1.8289901E+09,15,3,6.43,11.75,144,15,3,1703
-1955.0822,216.22165,1.8566086E+09,16,2,6.18,12.36,142,15,3,1653
-1951.9183,220.24669,1.8803507E+09,17,2,5.47,12.17,149,15,3,1860
-1946.0867,220.037,1.8827803E+09,16,2,4.33,10.66,299,30,6,4120
-1939.1644,220.37541,1.9207223E+09,17,3,4.73,11.27,249,25,5,3028
-1945.2201,228.84341,2.020171E+09,13,0,6.14,12.47,143,15,3,1598
-1938.1902,232.68767,2.0590319E+09,11,2,6.23,11.42,156,15,3,1587
-1942.0061,238.2289,2.087337E+09,12,2,4.99,11.37,214,20,4,3090
-1939.2606,240.12463,2.0933075E+09,14,3,5.18,12.57,144,15,3,1672
-1921.3412,247.59866,2.1205062E+09,10,0,5.97,11.13,575,55,11,6139
-1924.8538,250.60524,2.096712E+09,11,0,2.76,8.2,151,15,3,1906
-1924.6127,248.14833,2.1047653E+09,13,4,1.25,4.02,155,15,3,2157
-1928.6648,250.94781,2.109274E+09,11,1,4.54,9.79,250,25,5,3694
-1937.7584,251.1786,2.1289268E+09,11,2,5.3,11.65,194,20,4,2148
-1942.3463,251.8283,2.1795607E+09,15,5,5.25,10.57,202,20,4,2402
-1941.685,257.9975,2.200802E+09,16,3,6.52,11.59,298,30,6,3695
-1939.7283,261.1878,2.1979057E+09,14,1,5.77,12.49,364,35,7,5199
-1921.4921,268.8108,2.2300657E+09,11,0,5.22,10.93,241,25,5,3177
-1905.7031,272.124,2.244597E+09,10,2,3.52,9.44,201,20,4,2678
-1907.3145,272.3746,2.2585213E+09,10,2,4.5,9.4,343,35,7,4394
-1921.7397,273.5374,2.286594E+09,11,3,4.66,11.58,149,15,3,1759
-1921.7397,275.06042,2.3270318E+09,13,2,4.42,10.69,160,15,3,2004
-1921.7397,276.31802,2.3134797E+09,14,1,3.97,8.46,146,15,3,1520
-1925.6345,277.84543,2.3342318E+09,16,3,4.56,9.62,214,20,4,3033
-1923.09,278.1332,2.351409E+09,14,1,4.34,10.75,282,30,6,3964
-1920.2402,281.35562,2.357168E+09,11,1,4.47,10.97,254,25,5,3007
-1925.0193,284.61987,2.3633152E+09,10,2,4.1,10.53,134,15,3,1854
-1918.2488,282.83585,2.3553508E+09,10,2,3.32,8.76,150,15,3,1768
-1918.2488,281.93155,2.3410289E+09,12,2,3.84,8.56,163,15,3,2216
-1944.2085,281.2275,2.3480717E+09,11,0,2.18,3.81,260,25,5,3436
-1946.1127,279.9385,2.3559882E+09,13,4,2.04,5.04,247,25,5,2843
-1944.3595,281.51898,2.370166E+09,12,3,5.6,12.42,145,15,3,2027
-1956.5272,287.9466,2.387905E+09,13,0,6.4,11.88,247,25,5,3045
-1953.8868,288.67316,2.3869181E+09,14,2,5.26,11.43,150,15,3,1678
-1951.1036,290.38828,2.4277146E+09,16,3,5.55,11.54,196,20,4,2054
-1946.8805,294.07507,2.4160973E+09,15,3,4.81,11.77,151,15,3,1799
-1938.8875,293.7605,2.4636134E+09,15,5,6.48,12.33,157,15,3,2262
-1926.2906,296.6839,2.468688E+09,15,3,6.8,11.88,150,15,3,1721
-1926.2906,297.41788,2.4693996E+09,18,3,6.22,11.62,150,15,3,1674
-1913.0886,299.5145,2.4946135E+09,17,2,7.05,11.69,252,25,5,2757
-1900.9624,304.10315,2.5013192E+09,19,4,7.01,12.1,162,15,3,1775
-1862.3591,305.89563,2.5151708E+09,14,1,6.73,12.21,257,25,5,2773
-1838.544,310.90945,2.5130998E+09,10,0,4.34,9.29,251,25,5,3307
-1828.754,311.70502,2.5103232E+09,11,3,3.76,7.08,141,15,3,1615
-1826.2274,311.26004,2.493404E+09,9,1,3.69,7.44,146,15,3,1596
-1826.2274,309.1533,2.4859866E+09,11,2,2.3,5.55,149,15,3,2087
-1841.8988,309.02335,2.4687882E+09,10,1,3.08,7.05,148,15,3,1967
-1842.7662,308.78668,2.4745462E+09,8,2,2.52,5.07,142,15,3,1523
-1840.9084,309.31604,2.4904335E+09,8,1,3,6.8,142,15,3,1868
-1838.2167,310.8151,2.5260928E+09,10,3,4.06,8.44,144,15,3,1613
-1842.4944,311.00293,2.5090207E+09,9,1,3.74,9.15,298,30,6,3237
-1843.2426,309.42273,2.5325668E+09,10,4,3.53,9.48,260,25,5,2768
-1836.3456,310.5793,2.526555E+09,9,0,5.04,11.58,139,15,3,1602
-1832.7986,309.82202,2.570032E+09,11,3,3.45,9.34,357,35,7,4349
-1829.2372,311.7819,2.6326036E+09,14,4,5.96,12.46,299,30,6,3190
-1827.2655,317.3491,2.6192643E+09,16,3,5.82,12.98,251,25,5,2663
-1827.4911,321.39273,2.6362217E+09,13,1,6.76,12.16,209,20,4,2309
-1823.9081,323.88358,2.6570079E+09,11,2,6.34,12.24,242,25,5,2829
-1814.6561,330.06,2.6712957E+09,12,0,4.83,11.8,155,15,3,1861
-1812.2084,330.2676,2.6665492E+09,11,0,1.67,4.25,158,15,3,2222
-1805.3904,333.16632,2.7006907E+09,9,2,3.09,9,141,15,3,1897
-1806.678,334.95093,2.757218E+09,10,4,4.62,10.06,196,20,4,2221
-1806.678,337.86386,2.813837E+09,15,5,6.44,12.41,148,15,3,1873
-1813.3633,345.9102,2.8128036E+09,12,0,5.3,11.19,201,20,4,2321
-1137,30.625893,224553550,15,1,5.35,13.16,249,25,5,3681
-1444.2222,30.70162,191550910,9,0,2.21,5.81,146,15,3,1878
-1604,33.505627,292949980,14,6,5.52,12.06,149,15,3,1792
-1524.8572,44.205902,297524300,12,0,4.19,11.72,143,15,3,1542
-1551.7333,42.740543,349318880,14,3,3.78,8.36,248,25,5,3424
-1545,46.484524,348855600,9,1,4.99,10.25,138,15,3,1798
-1586.9131,48.65222,399084670,13,6,5.09,10.26,298,30,6,3260
-1610.3077,57.74473,499925200,13,0,6.11,11.59,134,15,3,1468
-1571.6786,60.918972,497295940,12,1,4.48,10.82,146,15,3,2013
-1587.069,61.586185,495019680,13,2,2.98,8.12,149,15,3,2009
-1542.25,61.787918,507883260,11,1,3.24,9.48,200,20,4,2749
-1599.4445,62.634922,523276740,8,1,2.91,6.25,203,20,4,2351
-1613.95,65.93315,555599550,7,0,4.44,10.21,253,25,5,2898
-1607.122,64.66108,630697900,11,5,4.51,11.45,250,25,5,2625
-1640.9762,71.81858,654351600,11,1,5.64,10.46,143,15,3,1843
-1633.6364,77.83398,688832450,11,2,5.02,11.72,307,30,6,4481
-1657.2667,84.84321,731655800,12,2,5.68,10.71,257,25,5,2574
-1657.2667,88.71674,740959740,13,1,4.33,10.81,143,15,3,1932
-1647.7234,90.787575,788778600,14,3,4.23,11.06,157,15,3,2162
-1664.0408,93.52451,801636740,15,3,5.24,11.21,150,15,3,2152
-1727.5,102.00651,866025900,12,0,5.44,12.32,237,25,5,3483
-1726.6316,101.72891,895426050,12,3,3.9,9.31,259,25,5,3339
-1727.1333,104.27806,930506600,12,3,4.57,9.64,301,30,6,3078
-1721.7377,108.224464,985101060,14,3,5.52,11.56,305,30,6,4017
-1747.7258,110.93351,987202400,14,1,6.62,11.75,203,20,4,2787
-1747.7258,114.73339,978496500,16,2,5.22,11.21,309,30,6,4430
-1746.0588,116.77822,995576400,12,2,5.4,12.21,202,20,4,2842
-1733.1884,118.09803,1.04880326E+09,14,3,4.77,10.98,158,15,3,1671
-1756.4084,124.02052,1.02811283E+09,13,1,4.95,11.03,146,15,3,2163
-1753.2972,124.01824,1.0763587E+09,13,3,4.49,11.41,250,25,5,2928
-1744.4078,127.448364,1.1032463E+09,13,2,5.1,11.38,201,20,4,2590
-1752.9873,130.89252,1.0896936E+09,12,0,3.48,7.12,149,15,3,1771
-1738.253,131.60222,1.1299206E+09,10,0,2.06,5.77,249,25,5,3355
-1769.6781,130.54596,1.1466044E+09,10,4,3.59,8.46,152,15,3,2088
-1773.663,131.89258,1.1477967E+09,10,2,4.09,10.2,240,25,5,2541
-1783.8572,129.87416,1.1236274E+09,9,0,1.45,3.33,153,15,3,1618
-1771.7742,128.86626,1.1461804E+09,11,4,3.14,7.52,151,15,3,1957
-1762.7368,132.17493,1.1579858E+09,10,1,4.14,9.29,148,15,3,1744
-1784.7319,133.61565,1.1561009E+09,9,1,3.17,7.71,139,15,3,1475
-1803.32,133.1201,1.1379007E+09,7,1,1.38,3.92,138,15,3,1391
-1793.6078,132.23405,1.1361243E+09,8,3,2.37,6.53,156,15,3,2337
-1790.097,133.57697,1.1577324E+09,10,3,5.19,11.15,298,30,6,4338
-1778.9906,138.45862,1.1592028E+09,9,0,3.87,9.94,202,20,4,2373
-1789.243,137.21826,1.1793624E+09,9,1,2.15,5.29,314,30,6,3480
-1767.2343,141.54979,1.2093349E+09,6,0,1.94,5.29,250,25,5,3365
-1773.4642,141.25659,1.2194108E+09,7,2,2.19,6.34,153,15,3,1543
-1784.3508,146.25775,1.2285887E+09,8,0,3.06,8.06,152,15,3,1765
-1778.9304,148.98442,1.2630627E+09,10,3,3.68,8.88,254,25,5,3068
-1789.4188,149.4518,1.2661696E+09,10,2,4.12,8.62,148,15,3,2069
-1785.4576,148.56511,1.277057E+09,11,2,4.62,10.12,294,30,6,3460
-1797.7833,150.55467,1.3519487E+09,12,3,4.81,11.83,146,15,3,1730
-1809.4098,160.99384,1.3711986E+09,12,0,4.83,11.09,151,15,3,1934
-1808.6744,166.45494,1.4076159E+09,9,0,4.21,8.75,155,15,3,1992
-1801.6923,164.17943,1.3949215E+09,10,2,1.37,3.36,143,15,3,2011
-1801.6923,164.22548,1.3859049E+09,10,0,2.4,6.03,154,15,3,1965
-1802.4519,167.48895,1.3933466E+09,9,0,4.23,9.64,302,30,6,3764
-1805.2206,167.32545,1.3950751E+09,9,1,2.92,6.79,149,15,3,1585
-1803.584,166.17209,1.3800957E+09,9,1,1.48,3.94,141,15,3,1699
-1794.8785,165.15219,1.3782541E+09,7,1,2.26,6.27,282,30,6,2949
-1805.2979,167.0993,1.4168918E+09,9,3,4.24,8.62,209,20,4,2399
-1827.3217,170.09622,1.4248961E+09,9,2,4.35,9.19,209,20,4,2172
-1828.6827,170.57904,1.4526454E+09,9,2,5.15,10.62,141,15,3,1521
-1824.7261,173.48428,1.4551228E+09,9,1,2.74,7.34,201,20,4,2459
-1824.7261,174.40077,1.489442E+09,11,2,2.41,5.69,301,30,6,3263
-1830.6216,176.76552,1.4938162E+09,11,2,4.54,11.78,149,15,3,1997
-1834.2368,178.18181,1.5392869E+09,10,3,5.46,11.17,155,15,3,1883
-1835.1039,184.26442,1.5803945E+09,10,0,4.1,9.49,200,20,4,2919
-1830.891,185.84625,1.6890289E+09,13,5,4.07,8.26,143,15,3,1840
-1825.7468,191.42003,1.6869484E+09,12,1,5.34,12.24,201,20,4,2792
-1824.149,196.78775,1.6614053E+09,11,0,4.04,9.86,157,15,3,2198
-1829.7561,198.25519,1.675351E+09,10,0,2.79,6.82,214,20,4,2252
-1835.8795,198.39119,1.684427E+09,10,2,1.93,5.2,138,15,3,1993
-1834.4822,198.63774,1.7593229E+09,14,6,4.36,10.57,146,15,3,1587
-1835.2588,204.97261,1.7576515E+09,14,2,5.78,11.44,153,15,3,1991
-1840.7427,210.26212,1.7496201E+09,14,1,5.41,11.55,144,15,3,1523
-1850.2151,211.12262,1.7916367E+09,15,2,4.42,10.94,150,15,3,2034
-1841.3539,220.00945,1.7879613E+09,11,0,3.69,8.66,187,20,4,2018
-1834.0869,218.53288,1.7753865E+09,8,0,3.15,8.25,197,20,4,2735
-1831.7327,216.591,1.768312E+09,6,1,1.52,3.09,205,20,4,2808
-1831.7327,217.51427,1.7628032E+09,7,1,1.94,4.68,201,20,4,2612
-1829.8254,216.72815,1.760269E+09,6,1,2.71,6.56,157,15,3,1717
-1829.8254,215.87373,1.7446913E+09,7,1,2.57,6.38,146,15,3,2036
-1842.0621,226.92194,1.8249987E+09,8,0,3.66,8.52,142,15,3,1655
-1847.4615,226.87157,1.8283935E+09,7,1,1.74,4.06,150,15,3,1909
-1838.3738,224.84593,1.8149961E+09,5,1,0.54,1.02,202,20,4,2451
-1835.84,227.18433,1.8350205E+09,6,0,4.01,8.73,188,20,4,2491
-1835.84,226.50766,1.8283692E+09,7,1,3.38,8.41,282,30,6,4181
-1837.8856,227.75243,1.8782931E+09,10,4,3.89,8.49,255,25,5,3529
-1836.4159,230.9187,1.9057834E+09,11,2,5.33,12.16,144,15,3,1529
-1835.9507,233.51068,1.9105458E+09,12,2,4.92,11.58,250,25,5,3125
-1831,233.80637,1.9327629E+09,12,2,5.14,10.56,196,20,4,2682
-1832.6019,236.4897,1.9567443E+09,13,2,4.9,11.21,248,25,5,3287
-1830.2115,239.83237,1.9892087E+09,14,3,4.81,11.3,141,15,3,2100
-1831.5693,241.79977,1.9937637E+09,14,1,4.33,10.36,162,15,3,1930
-1859.7814,246.94452,2.0200911E+09,12,0,4.19,10.84,153,15,3,1841
-1862.1644,246.93918,2.0138907E+09,10,2,2.88,7.19,146,15,3,2183
-1860.4272,245.9854,2.0279236E+09,10,1,2.78,6.86,296,30,6,4061
-1857.731,250.75797,2.0273101E+09,9,0,3.16,8.66,251,25,5,2822
-1860.5885,251.73276,2.0432539E+09,7,1,2.72,6.98,307,30,6,3519
-1860.2952,252.34883,2.0773544E+09,9,3,3.15,7.81,190,20,4,1918
-1861.3608,257.51584,2.1086853E+09,10,4,5.54,11.59,144,15,3,1868
-1861.3608,260.15088,2.1089879E+09,12,2,5.2,11.3,296,30,6,3519
-1857.1515,260.03854,2.130335E+09,12,1,5.29,12.23,203,20,4,2252
-1857.1515,262.0559,2.12179E+09,13,1,4.16,8.71,305,30,6,3171
-1864.7136,263.01123,2.1228628E+09,11,1,2.81,6.75,146,15,3,2156
-1859.7341,262.48212,2.1519398E+09,10,2,3.17,9,362,35,7,3880
-1868.7833,267.5238,2.1801935E+09,9,2,4.72,10.04,249,25,5,3358
-1868.7833,268.2817,2.2042644E+09,11,2,3.67,8.65,247,25,5,3390
-1867.0289,270.69608,2.2329114E+09,11,2,4.29,10.42,301,30,6,4427
-1871.9102,273.86804,2.2434985E+09,11,3,5.04,10.52,149,15,3,1683
-1870.439,274.70462,2.3406067E+09,13,3,5.65,10.85,408,40,8,5527
-1873.1052,279.71927,2.3644913E+09,17,5,6.84,11.12,144,15,3,1479
-1869.2782,284.29767,2.3994304E+09,17,1,6.71,11.6,249,25,5,2761
-1864.3976,289.50623,2.457647E+09,18,2,6.44,12.02,546,55,11,8171
-1845.1198,301.16522,2.4611151E+09,10,0,5.76,11.29,309,30,6,3482
-1838.0192,303.37158,2.4669955E+09,10,2,4.62,10.79,187,20,4,2136
-1833.3499,306.67932,2.4782607E+09,9,1,4.12,9.86,134,15,3,1958
-1835.6566,306.06116,2.484391E+09,9,2,3.48,9.06,144,15,3,2055
-1833.8646,306.20383,2.4729295E+09,10,0,2.27,5.85,153,15,3,2203
-1832.9326,307.84293,2.4934986E+09,11,2,2.77,6.46,240,25,5,3590
-1849.7106,310.09656,2.5112115E+09,7,0,1.34,2.9,298,30,6,3977
-1850.9197,308.32806,2.4973268E+09,7,1,0.6,1.56,141,15,3,1730
-1855.2328,307.71512,2.5266135E+09,9,3,3.5,10.06,205,20,4,2416
-1854.0834,311.2296,2.5157688E+09,10,2,4.2,9.71,143,15,3,1772
-1854.0834,310.7181,2.526107E+09,12,2,3.55,10.08,151,15,3,1589
-1858.0144,312.37384,2.5374385E+09,12,2,5.36,11.51,245,25,5,2891
-1860.2786,313.85153,2.5386204E+09,11,1,4.55,10.51,198,20,4,2871
-1873.2429,316.4866,2.546797E+09,10,2,3.88,8.78,153,15,3,1731
-1511,26.559822,267464260,16,4,5.66,11.35,155,15,3,1975
-1419.6666,33.85949,288511550,11,0,5.34,11.23,315,30,6,3179
-1513.091,35.170418,362960400,13,4,5.12,12.15,153,15,3,2171
-1440.3572,41.50843,349528300,12,2,4.35,11.11,141,15,3,1757
-1440.875,42.797398,330213500,11,1,4.11,9.9,157,15,3,2291
-1424.1111,43.391186,353088100,12,3,3.46,8.42,305,30,6,3109
-1424.1111,45.079464,444175550,15,3,5.72,12.3,296,30,6,3883
-1575.4073,62.127083,524393180,11,0,7.58,11.1,447,45,9,4737
-1582.9642,66.55386,514021280,11,1,6.61,12.11,153,15,3,1554
-1543.5667,70.49616,494938560,12,0,5.8,12.03,142,15,3,1847
-1509.4688,69.86021,495382240,11,1,3.92,10.73,150,15,3,1637
-1485.3235,69.24038,506957280,12,3,3.53,7.97,247,25,5,2529
-1485.3235,71.98494,580898600,14,2,4.67,11.02,249,25,5,2938
-1508.1351,75.68243,663136700,15,4,5.7,12.97,151,15,3,1533
-1498.1794,82.33229,684624060,14,1,5.43,13.09,149,15,3,2084
-1498.1794,86.86425,735703230,18,4,5.84,12.1,158,15,3,1600
-1484.8049,89.41963,756811650,18,2,5.38,10.78,152,15,3,2270
-1576.3043,92.97037,773487040,17,4,5,12.39,247,25,5,2833
-1581.0566,100.376656,791798000,13,0,5.32,10.28,229,25,5,2520
-1582.1578,100.577225,795357600,10,1,4.17,8.67,454,45,9,4992
-1559.678,102.274796,832208260,10,2,4.18,8.74,152,15,3,2100
-1563.4127,109.60328,838970900,8,0,5.1,9.34,255,25,5,3077
-1587.4559,111.984314,864272450,7,0,2.5,4.7,147,15,3,1621
-1587.4559,110.17106,892895740,11,4,2.69,6.88,363,35,7,3808
-1594.6957,117.6179,949454460,11,0,5.08,10.07,203,20,4,2696
-1645.44,114.07581,919255500,7,0,1.15,2.91,141,15,3,1987
-1670.6624,111.359726,941182900,9,4,1.07,2.94,248,25,5,3685
-1670.6624,115.690796,1.05836806E+09,11,2,6.36,12.78,241,25,5,3009
-1668.0385,123.11582,1.05320314E+09,11,1,5.36,10.03,143,15,3,2107
-1676.3798,126.72912,1.0516749E+09,12,2,4.38,10.62,158,15,3,2026
-1705.1482,126.11395,1.04317965E+09,11,1,3.19,7.06,205,20,4,2459
-1705.1482,127.810684,1.0702082E+09,12,1,3.75,8.88,186,20,4,2423
-1705.1482,128.10495,1.1224365E+09,16,4,3.32,7.85,146,15,3,1674
-1751.6428,132.72844,1.146956E+09,14,1,4.56,11.21,190,20,4,2395
-1770.8805,136.2357,1.2099982E+09,8,0,4.43,11.33,301,30,6,3823
-1771.086,141.23615,1.2478223E+09,11,4,4.68,11.01,151,15,3,2001
-1764.3229,146.09537,1.3070294E+09,11,3,6.12,11.38,254,25,5,3054
-1764.8866,153.86394,1.3712105E+09,13,0,6.01,11.48,248,25,5,3635
-1764.8866,155.40346,1.3883875E+09,15,2,4.88,12.68,240,25,5,2561
-1760.6832,158.72507,1.3845294E+09,12,1,4.56,11.96,203,20,4,2396
-1745.8077,160.93747,1.4199768E+09,11,2,4.05,8.18,209,20,4,2391
-1773.3832,165.24864,1.430779E+09,10,0,3.45,8.07,263,25,5,2647
-1783.1018,164.53728,1.4668678E+09,11,2,2.22,5.97,205,20,4,2417
-1810.0531,167.83803,1.4690733E+09,9,0,4.26,10.83,245,25,5,2816
-1816.319,168.81859,1.4661631E+09,7,1,3.6,7.52,247,25,5,3578
-1813.4872,172.18378,1.4633729E+09,8,2,3.32,8.97,149,15,3,1829
-1816.2185,173.25354,1.5096387E+09,9,3,4.81,10.27,200,20,4,2457
-1819.7333,175.46487,1.5685206E+09,16,8,5.84,11.56,309,30,6,3600
-1819.7333,180.5414,1.6446833E+09,19,3,7.64,11.73,454,45,9,6280
-1809.8347,185.42412,1.6520022E+09,19,1,7.73,11.83,155,15,3,2270
-1780.5826,195.60687,1.690006E+09,16,0,7.46,11.53,362,35,7,4974
-1758.977,201.00717,1.6777943E+09,13,1,6.35,11.99,149,15,3,1587
-1766.7218,202.33044,1.66153E+09,14,3,4.86,9.28,251,25,5,2939
-1756.2388,202.61433,1.6687923E+09,14,1,4.98,11.02,196,20,4,2615
-1739.174,201.50137,1.6842094E+09,14,4,4.68,11.81,200,20,4,2476
-1733.1643,203.07506,1.6909132E+09,13,1,4.69,11.78,138,15,3,1485
-1740.1216,197.83473,1.627935E+09,6,0,0,0,150,15,3,1733
-1738.08,195.616,1.6634417E+09,7,3,2.95,7.14,155,15,3,1555
-1777.7059,199.48892,1.6729588E+09,6,2,4.15,11.29,152,15,3,2170
-1777.7059,204.71315,1.729436E+09,12,6,5.44,12,142,15,3,1889
-1778.6538,212.5135,1.7512046E+09,10,0,6.21,12.03,546,55,11,5853
-1770.6879,215.69147,1.7375475E+09,10,1,5.31,11.12,307,30,6,4008
-1753.1824,215.20647,1.7594746E+09,10,2,4.57,10.26,249,25,5,2548
-1738.6173,218.73932,1.7792727E+09,9,2,4.16,11.57,150,15,3,1842
-1739.1902,223.01161,1.7941711E+09,9,1,3.99,9.68,197,20,4,2502
-1736.2122,222.98407,1.7887347E+09,8,1,3.57,8.32,203,20,4,2926
-1736.2122,221.6454,1.7867903E+09,11,3,2.75,7,242,25,5,3588
-1743.8203,221.26283,1.7733258E+09,10,1,3.31,8.43,149,15,3,1618
-1744.1846,220.46176,1.7941796E+09,11,2,3.34,7.62,254,25,5,2953
-1744.1846,221.50537,1.7901128E+09,13,2,4.51,10.47,151,15,3,1730
-1748.7325,223.64989,1.8209033E+09,11,2,3.72,9.6,408,40,8,5027
-1751.3907,225.23915,1.8287455E+09,10,1,5.08,10.83,249,25,5,3120
-1757.1371,227.09845,1.8333386E+09,11,2,4.31,9.97,156,15,3,1728
-1778.4916,228.65268,1.8345051E+09,10,1,3.46,7.73,309,30,6,4007
-1777.6833,228.2344,1.8181024E+09,8,1,3.7,9.37,197,20,4,2637
-1778.8232,226.46335,1.8094022E+09,8,1,2.98,7.47,456,45,9,4805
-1781.522,226.96568,1.8112229E+09,9,2,4.33,8.73,153,15,3,2057
-1784.4163,226.83195,1.809154E+09,7,0,2.16,5.83,240,25,5,2456
-1784.4163,224.65088,1.8219739E+09,8,1,1.93,4.42,342,35,7,4219
-1784.4163,226.92943,1.8246045E+09,9,1,2.17,6.78,248,25,5,2906
-1811.1895,235.37326,1.8684982E+09,8,0,3.48,9.71,195,20,4,2222
-1811.1895,236.18712,1.9408417E+09,10,2,4.74,11.16,204,20,4,2199
-1815.8481,240.64717,1.9297348E+09,11,2,4.23,9.93,456,45,9,6807
-1806.8186,239.89304,1.9409656E+09,11,2,5.07,12.34,250,25,5,3316
-1819.4154,241.7566,1.9717178E+09,11,2,5.26,11.16,143,15,3,1509
-1822.1625,244.4494,1.9694364E+09,10,1,4.83,10.82,251,25,5,3082
-1818.5729,244.05919,1.9520078E+09,9,1,2.64,6.25,144,15,3,1788
-1830.32,244.24623,1.9825938E+09,11,3,3.35,8.09,203,20,4,2709
-1831.5317,248.48505,1.9640212E+09,8,0,1.72,3.73,145,15,3,1554
-1827.9758,248.7183,2.0260837E+09,11,5,2.94,8.17,157,15,3,2298
-1827.9758,253.11748,2.082044E+09,17,6,5.12,10.33,210,20,4,2531
-1832.4641,255.56863,2.169546E+09,18,3,7.23,12.23,298,30,6,4087
-1827.8484,266.19318,2.2498353E+09,20,4,7.9,11.83,197,20,4,2742
-1824.6792,271.73245,2.257087E+09,21,2,7.7,11.72,201,20,4,3003
-1825.8691,277.06644,2.242397E+09,21,2,6.84,12.66,210,20,4,2912
-1826.2046,277.69028,2.2720049E+09,17,2,6.93,11.92,197,20,4,2017
-1802.7333,279.6263,2.3023885E+09,14,0,6.03,12.53,203,20,4,2955
-1799.2389,280.98468,2.3560527E+09,16,3,4.28,10.5,188,20,4,1952
-1791.6957,285.76724,2.358272E+09,14,2,4.13,9.85,295,30,6,4309
-1779.9021,283.7687,2.4064233E+09,14,5,5.71,12,246,25,5,3373
-1776.3656,289.36517,2.4062979E+09,15,0,6.66,12.54,354,35,7,4965
-1770.0332,291.34906,2.4509156E+09,15,3,6.02,12.77,187,20,4,2219
-1747.915,297.71176,2.4461937E+09,10,0,4.02,9.1,210,20,4,2721
-1744.7057,296.4615,2.4855757E+09,13,4,3.41,9.05,240,25,5,2805
-1753.9518,298.24878,2.4980052E+09,13,1,4.01,10.91,201,20,4,2482
-1753.408,299.27103,2.499749E+09,13,1,2.72,7.66,148,15,3,1798
-1757.328,299.57376,2.5182858E+09,12,2,3.82,7.85,145,15,3,1950
-1751.5,302.20908,2.5052465E+09,10,1,3.6,8.25,143,15,3,1909
-1754.0117,300.05045,2.52726E+09,10,1,2.32,5.21,357,35,7,4106
-1780.2776,305.58002,2.5275796E+09,6,0,3.98,10.8,294,30,6,3352
-1779.053,306.08932,2.5293304E+09,8,3,2.73,5.52,296,30,6,4176
-1780,306.02805,2.5153183E+09,8,1,4.17,9.45,147,15,3,1558
-1780,305.39996,2.5599913E+09,11,3,4.97,10.49,357,35,7,4395
-1785.6504,307.10648,2.5678252E+09,11,1,6.62,12.26,146,15,3,2035
-1783.446,310.84988,2.5585083E+09,9,0,3.56,8.14,155,15,3,2070
-1783.446,309.985,2.5544366E+09,11,2,2.16,5,196,20,4,2834
-1796.4854,308.6488,2.553591E+09,9,1,2.93,8.14,255,25,5,3042
